Unnamed: 0,name,currentAnnualSalary,currentMonthlySalary,active,jobTitle,gender,spatial_name,role_name,affiliation_slug,member_of_name,municipio
10713,Francisco Javier Granjo Fragoso,0.0,0.0,True,Alcalde Del Ayuntamiento De El Carrascalejo,male,Local,Alcalde,partido-popular,Ayuntamiento De El Carrascalejo/ES,El Carrascalejo
10714,Inmaculada Francisca Vicente Garcia-Trenada,16001.43,0.0,True,Alcaldesa Del Ayuntamiento De Casas De Don Pedro,female,Local,Alcalde,psoe,Ayuntamiento De Casas de Don Pedro/ES,Casas De Don Pedro
10715,Fernando Gallego Castaño,110.61,9.22,True,Alcalde Del Ayuntamiento De Casas De Reina,male,Local,Alcalde,partido-popular,Ayuntamiento De Casas de Reina/ES,Casas De Reina
10716,Pedro Javier Ortega Prados,51993.99,4332.83,True,Alcalde Del Ayuntamiento De Salobreña,male,Local,Alcalde,psoe,Ayuntamiento De Salobreña/ES,Salobreña
10717,Maria Fernanda Sanchez Rodriguez,9272.47,772.71,True,Alcaldesa Del Ayuntamiento De Don Benito,female,Local,Alcalde,siempre-don-benito,Ayuntamiento De Don Benito/ES,Don Benito
10718,Juan Manuel Gomez Herrera,27614.65,2301.22,True,Alcalde Del Ayuntamiento De La Codosera,male,Local,Alcalde,partido-popular,Ayuntamiento De La Codosera/ES,La Codosera
10719,Benito García Redondo,13933.23,1161.1,True,Alcalde Del Ayuntamiento De Esparragosa De Lares,male,Local,Alcalde,psoe,Ayuntamiento De Esparragosa de Lares/ES,Esparragosa De Lares
10720,Tomas Fernandez Murillo,21178.72,1764.89,True,Alcalde Del Ayuntamiento De Esparragosa De La Serena,male,Local,Alcalde,pides,Ayuntamiento De Esparragosa de la Serena/ES,Esparragosa De La Serena
10721,María Gema García Roca,26842.6,2236.88,True,Alcaldesa Del Ayuntamiento De Alcalá Del Río,female,Local,Alcalde,con-andalucia,Ayuntamiento De Alcalá del Río/ES,Alcalá Del Río
10722,Manuel Romero Pardo,51704.41,4308.7,True,Alcalde Del Ayuntamiento De Aranguren,male,Local,Alcalde,cpva,Ayuntamiento De Aranguren/ES,Aranguren
10723,Guillermo Javier Segura Marugan,0.0,0.0,True,Alcalde Del Ayuntamiento De Siurana,male,Local,Alcalde,txs-am,Ayuntamiento De Siurana/ES,Siurana
10724,Daniel García Vicente,0.0,0.0,True,Alcalde Del Ayuntamiento De Helechosa De Los Montes,male,Local,Alcalde,partido-popular,Ayuntamiento De Helechosa de los Montes/ES,Helechosa De Los Montes
10725,Maria Sans Pi-Gibert,14929.46,1244.12,True,Alcaldesa Del Ayuntamiento De Urús,female,Local,Alcalde,cm,Ayuntamiento De Urús/ES,Urús
10726,Martí Pujals Castelló,24591.41,2049.28,True,Alcalde Del Ayuntamiento De Tossa De Mar,male,Local,Alcalde,cm,Ayuntamiento De Tossa de Mar/ES,Tossa De Mar
10727,Esteve Font Busoms,0.0,0.0,True,Alcalde Del Ayuntamiento De Vallfogona De Ripollès,male,Local,Alcalde,tpv-am,Ayuntamiento De Vallfogona de Ripollès/ES,Vallfogona De Ripollès
10728,Diana Canals Batlle,5929.72,494.14,True,Alcaldesa Del Ayuntamiento De Verges,female,Local,Alcalde,sp-cup-amunt,Ayuntamiento De Verges/ES,Verges
10729,Rafael Pastor Martin,0.0,0.0,True,Alcalde Del Ayuntamiento De Garganta De Los Montes,male,Local,Alcalde,concejo,Ayuntamiento De Garganta de los Montes/ES,Garganta De Los Montes
10730,María Carmen Lizoain Osinaga,7818.98,651.58,True,Alcaldesa Del Ayuntamiento De Olaibar,female,Local,Alcalde,aio,Ayuntamiento De Olaibar/ES,Olaibar
10731,Pedro Casado Molina,0.0,0.0,True,Alcalde Del Ayuntamiento De Cardiel De Los Montes,male,Local,Alcalde,psoe,Ayuntamiento De Cardiel de los Montes/ES,Cardiel De Los Montes
10732,Carlos Ángel Fernández Pascual,497.73,41.48,True,Alcalde Del Ayuntamiento De Cubillas De Rueda,male,Local,Alcalde,upl,Ayuntamiento De Cubillas de Rueda/ES,Cubillas De Rueda
10733,Enrique Guillena Chico,16419.41,1368.28,True,Alcalde Del Ayuntamiento De Conquista,male,Local,Alcalde,psoe,Ayuntamiento De Conquista/ES,Conquista
10734,Jesus Milla Güemez,0.0,0.0,True,Alcalde Del Ayuntamiento De Cubla,male,Local,Alcalde,partido-popular,Ayuntamiento De Cubla/ES,Cubla
10735,Jose Vicente Herrera Lazaro,0.0,0.0,True,Alcalde Del Ayuntamiento De Cucalón,male,Local,Alcalde,partido-popular,Ayuntamiento De Cucalón/ES,Cucalón
10736,Luis Javier Solana Garces,2212.12,184.34,True,Alcalde Del Ayuntamiento De Artieda,male,Local,Alcalde,cha,Ayuntamiento De Artieda/ES,Artieda
10737,Alvaro Perez De Aransolo Fernandez,5368.14,0.0,True,Alcalde Del Ayuntamiento De Abáigar,male,Local,Alcalde,ipa,Ayuntamiento De Abáigar/ES,Abáigar
10738,Miguel Angel Iribarren Lacunza,26931.5,2043.27,True,Alcalde Del Ayuntamiento De Urroz-Villa,male,Local,Alcalde,grupo-iturzarrea-taldea,Ayuntamiento De Urroz-Villa/ES,Urroz-Villa
10739,Amparo Torres Valencoso,92608.88,6614.92,True,Senadora,female,Nacional,Senador,psoe,Senado,Senado
10740,Olaia Duarte López,92608.88,6614.92,True,Senadora,female,Nacional,Senador,eh-bildu,Senado,Senado
10741,Mario Soler Santos,92608.88,6614.92,True,Senador,male,Nacional,Senador,psoe,Senado,Senado
10742,Jordi Gaseni Blanch,92608.88,6614.92,True,Senador,male,Nacional,Senador,eh-bildu,Senado,Senado
10743,Maria Teresa Pallarès Piqué,92608.88,6614.92,True,Senadora,female,Nacional,Senador,junts-per-catalunya,Senado,Senado
10744,Pasión Gador Romero García,92608.88,6614.92,True,Senadora,female,Nacional,Senador,psoe,Senado,Senado
10745,María Carmen Da Silva Méndez,92608.88,6614.92,True,Senadora,female,Nacional,Senador,bng,Senado,Senado
10746,Elena Vila Gómez,92608.88,6614.92,True,Senadora,female,Nacional,Senador,psoe,Senado,Senado
10747,Joan Josep Queralt Jiménez,92608.88,6614.92,True,Senador,male,Nacional,Senador,eh-bildu,Senado,Senado
10748,Mario Zubiaga Garate,92608.88,6614.92,True,Senador,male,Nacional,Senador,eh-bildu,Senado,Senado
10749,Paula Alicia Somalo García,92608.88,6614.92,True,Senadora,female,Nacional,Senador,eaj-pnv,Senado,Senado
10750,Joan Baptista Bagué Roura,92608.88,6614.92,True,Senador,male,Nacional,Senador,junts-per-catalunya,Senado,Senado
10751,Martín Sans Pairutó,92608.88,6614.92,True,Senador,male,Nacional,Senador,psoe,Senado,Senado
10752,Adolfo Lander Vera,92608.88,6614.92,True,Senador,male,Nacional,Senador,pse-ee--psoe,Senado,Senado
10753,Juanjo Ferrer Martínez,126718.2,9051.3,True,Senador,male,Nacional,Senador,independiente,Senado,Senado
10754,Gregorio Garcia Morales,33161.01,2763.42,True,Alcalde Del Ayuntamiento De Higuera De La Serena,male,Local,Alcalde,agrupacion-de-electores-alternativa-por-higuera,Ayuntamiento De Higuera de la Serena/ES,Higuera De La Serena
10755,Ángel Cabalgante Delgado,1631.44,135.95,True,Alcalde Del Ayuntamiento De Higuera De Vargas,male,Local,Alcalde,podemos,Ayuntamiento De Higuera de Vargas/ES,Higuera De Vargas
10756,Jose Luis Fontaniella Fernandez,24333.28,2027.77,True,Alcalde Del Ayuntamiento De Cangas Del Narcea,male,Local,Alcalde,partido-popular,Ayuntamiento De Cangas del Narcea/ES,Cangas Del Narcea
10757,Daniel Lara Rex,44891.57,3740.96,True,Alcalde Del Ayuntamiento De Llerena,male,Local,Alcalde,partido-popular,Ayuntamiento De Llerena/ES,Llerena
10758,Jose Manuel Ruiz Alvarado,38356.39,3196.37,True,Alcalde Del Ayuntamiento De Medina-Sidonia,male,Local,Alcalde,iu-andalucia,Ayuntamiento De Medina Sidonia/ES,Medina-Sidonia
10759,Ángel Calderón Poves,21351.49,1779.29,True,Alcalde Del Ayuntamiento De Magacela,male,Local,Alcalde,psoe,Ayuntamiento De Magacela/ES,Magacela
10760,Rafael Mateos Torres,28128.26,0.0,True,Alcalde Del Ayuntamiento De Medellín,male,Local,Alcalde,avanza-medellin-yelbes,Ayuntamiento De Medellín/ES,Medellín
10761,Antonio Jose Jimenez Garrido,18923.81,1576.98,True,Alcalde Del Ayuntamiento De Mengabril,male,Local,Alcalde,psoe,Ayuntamiento De Mengabril/ES,Mengabril
10762,Dolores Vargas Villalba,35907.48,2992.29,True,Alcaldesa Del Ayuntamiento De Monesterio,female,Local,Alcalde,psoe,Ayuntamiento De Monesterio/ES,Monesterio
10763,Ruben Martin Calderon,25593.41,2132.78,True,Alcalde Del Ayuntamiento De Palomas,male,Local,Alcalde,psoe,Ayuntamiento De Palomas/ES,Palomas
10764,Manuela Luque Chamorro,1127.0,0.0,True,Alcaldesa Del Ayuntamiento De Peñalsordo,female,Local,Alcalde,psoe,Ayuntamiento De Peñalsordo/ES,Peñalsordo
10765,Ascensión (Ascen) Ratia Checa,38879.68,0.0,True,Alcaldesa Del Ayuntamiento De Pallejà,female,Local,Alcalde,ep-c,Ayuntamiento De Pallejà/ES,Pallejà
10766,Genaro Macias Acedo,22568.17,0.0,True,Alcalde Del Ayuntamiento De Puebla Del Prior,male,Local,Alcalde,partido-popular,Ayuntamiento De Puebla del Prior/ES,Puebla Del Prior
10767,Maria De La Luz Castilla Santos,12991.7,1082.64,True,Alcaldesa Del Ayuntamiento De Puebla De Sancho Pérez,female,Local,Alcalde,juex,Ayuntamiento De Puebla de Sancho Pérez/ES,Puebla De Sancho Pérez
10768,Ana Rosa Mena De Dios,42204.42,3517.03,True,Alcaldesa Del Ayuntamiento De Tegueste,female,Local,Alcalde,psoe,Ayuntamiento De Tegueste/ES,Tegueste
10769,Miguel Angel Araya Salguero,34941.08,2911.76,True,Alcalde Del Ayuntamiento De Ribera Del Fresno,male,Local,Alcalde,partido-popular,Ayuntamiento De Ribera del Fresno/ES,Ribera Del Fresno
10770,Iker Mariezcurrena Celaya,38673.39,3222.78,True,Alcalde Del Ayuntamiento De Berriozar,male,Local,Alcalde,eh-bildu,Ayuntamiento De Berriozar/ES,Berriozar
10771,Marta Diez Napal,43660.27,3638.36,True,Alcaldesa Del Ayuntamiento De Ansoáin/Antsoain,female,Local,Alcalde,eh-bildu,Ayuntamiento De Ansoáin/ES,Ansoáin
10772,Josep Triadó I Bergés,21930.79,1827.57,True,Alcalde Del Ayuntamiento De Premià De Dalt,male,Local,Alcalde,cm,Ayuntamiento De Premià de Dalt/ES,Premià De Dalt
10773,Francisco Flores Albarran,35076.4,0.0,True,Alcalde Del Ayuntamiento De Salvaleón,male,Local,Alcalde,partido-popular,Ayuntamiento De Salvaleón/ES,Salvaleón
10774,Xabier Alcuaz Andueza,42314.89,3526.24,True,Alcalde Del Ayuntamiento De Tafalla,male,Local,Alcalde,eh-bildu,Ayuntamiento De Tafalla/ES,Tafalla
10775,Isabel María Garduño Carmona,737.37,61.45,True,Alcaldesa Del Ayuntamiento De Segura De León,female,Local,Alcalde,psoe,Ayuntamiento De Segura de León/ES,Segura De León
10776,Rafael Granados Ruiz,92608.88,6614.92,True,Senador,male,Nacional,Senador,psoe,Senado,Senado
10777,José Manuel Rodríguez González,92608.88,6614.92,True,Senador,male,Nacional,Senador,partido-popular,Senado,Senado
10778,Héctor Sánchez Mira,0.0,0.0,True,Senador,male,Nacional,Senador,erc,Senado,Senado
10779,Joana Mendiboure Garaiar,52596.24,0.0,True,Alcaldesa Del Ayuntamiento De Oiartzun,female,Local,Alcalde,eh-bildu,Ayuntamiento De Oiartzun/ES,Oiartzun
10780,Jesus Santos Herrojo,19149.74,1595.81,True,Alcalde Del Ayuntamiento De Trasierra,male,Local,Alcalde,psoe,Ayuntamiento De Trasierra/ES,Trasierra
10781,Esperanza Antequera Sánchez,23157.3,0.0,True,Alcaldesa Del Ayuntamiento De Valdelacalzada,female,Local,Alcalde,psoe,Ayuntamiento De Valdelacalzada/ES,Valdelacalzada
10782,Ángel Manuel García Vega,46517.71,0.0,True,Alcalde Del Ayuntamiento De Carreño,male,Local,Alcalde,iu-somos-carreno,Ayuntamiento De Carreño/ES,Carreño
10783,Florentino Caballo Labrador,15506.36,1292.2,True,Alcalde Del Ayuntamiento De Valle De Santa Ana,male,Local,Alcalde,podemos,Ayuntamiento De Valle de Santa Ana/ES,Valle De Santa Ana
10784,Francisco Jimenez Araya,46368.66,3864.06,True,Alcalde Del Ayuntamiento De Villafranca De Los Barros,male,Local,Alcalde,psoe,Ayuntamiento De Villafranca de los Barros/ES,Villafranca De Los Barros
10785,Angel Luis Becerra Bornadiego,8287.27,690.61,True,Alcalde Del Ayuntamiento De Villalba De Los Barros,male,Local,Alcalde,vnu,Ayuntamiento De Villalba de los Barros/ES,Villalba De Los Barros
10786,Ricard Tomàs I Puig,3295.14,274.59,True,Alcalde Del Ayuntamiento De Aguilar De Segarra,male,Local,Alcalde,u-x-a,Ayuntamiento De Aguilar de Segarra/ES,Aguilar De Segarra
10787,Toni Prat San,1216.67,101.39,True,Alcalde Del Ayuntamiento De Alpens,male,Local,Alcalde,fp-am,Ayuntamiento De Alpens/ES,Alpens
10788,Estanis Fors Garcia,40668.96,3389.08,True,Alcalde Del Ayuntamiento De Arenys De Mar,male,Local,Alcalde,cm,Ayuntamiento De Arenys de Mar/ES,Arenys De Mar
10789,Montserrat Capdevila Cañadas,41292.93,3441.08,True,Alcaldesa Del Ayuntamiento De Argentona,female,Local,Alcalde,txa,Ayuntamiento De Argentona/ES,Argentona
10790,Sergi Grau Torrent,8483.48,706.96,True,Alcalde Del Ayuntamiento De Avinyó,male,Local,Alcalde,cm,Ayuntamiento De Avinyó/ES,Avinyó
10791,Lluís Casas Prados,26229.42,2185.78,True,Alcalde Del Ayuntamiento De Bagà,male,Local,Alcalde,cxb-cp,Ayuntamiento De Bagà/ES,Bagà
10792,Glòria Casaldàliga Riera,16127.52,1343.96,True,Alcaldesa Del Ayuntamiento De Balsareny,female,Local,Alcalde,endavant-balsareny,Ayuntamiento De Balsareny/ES,Balsareny
10793,Francisco Javier Garcés Trillo,62421.86,5201.82,True,Alcalde Del Ayuntamiento De Barberà Del Vallès,male,Local,Alcalde,psoe,Ayuntamiento De Barberà del Vallès/ES,Barberà Del Vallès
10794,Martí Gual Vidal,7753.52,646.13,True,Alcalde Del Ayuntamiento De Bellprat,male,Local,Alcalde,uxp-am,Ayuntamiento De Bellprat/ES,Bellprat
10795,Juan Manuel Díaz Calvo,28436.12,2369.68,True,Alcalde Del Ayuntamiento De Cabrera D'Anoia,male,Local,Alcalde,cm,Ayuntamiento De Cabrera d'Anoia/ES,Cabrera D'Anoia
10796,Òscar Fernández I Cuñado,43734.55,0.0,True,Alcalde Del Ayuntamiento De Cabrera De Mar,male,Local,Alcalde,cm,Ayuntamiento De Cabrera de Mar/ES,Cabrera De Mar
10797,Rosalía López Sánchez,31048.68,2587.39,True,Diputada,female,Autonómico,Diputado,partido-popular,Parlamento De Galicia,Parlamento De Galicia
10798,Guillermo Peláez Álvarez,72978.98,5212.78,True,"Consejero de Hacienda, Justicia y Fondos Europeos",male,Autonómico,Altos cargos,psoe,Gobierno De Asturias,Gobierno De Asturias
10799,Gimena Llamedo González,72978.98,5212.78,True,"Consejera de Presidencia, Reto Demográfico, Igualdad y Turismo",female,Autonómico,Altos cargos,psoe,Gobierno De Asturias,Gobierno De Asturias
10800,Montse Mases Sala,0.0,0.0,True,Alcaldesa Del Ayuntamiento De Calaf,female,Local,Alcalde,jxc-am,Ayuntamiento De Calaf/ES,Calaf
10801,Miquel Riera Casases,32997.44,2749.79,True,Alcalde Del Ayuntamiento De Calldetenes,male,Local,Alcalde,cm,Ayuntamiento De Calldetenes/ES,Calldetenes
10802,Pere Xirau Esparrech,45864.65,3822.05,True,Alcalde Del Ayuntamiento De Canet De Mar,male,Local,Alcalde,canetencs,Ayuntamiento De Canet de Mar/ES,Canet De Mar
10803,Josep Quesada Tornero,49912.4,4159.37,True,Alcalde Del Ayuntamiento De Cardedeu,male,Local,Alcalde,psoe,Ayuntamiento De Cardedeu/ES,Cardedeu
10804,Eduard Subirana Parramon,22349.6,1862.47,True,Alcalde Del Ayuntamiento De Casserres,male,Local,Alcalde,amunt-amunt,Ayuntamiento De Casserres/ES,Casserres
10805,María Dolores Conde Domínguez,51189.17,4265.76,True,Alcaldesa Del Ayuntamiento De Castellbisbal,female,Local,Alcalde,cp,Ayuntamiento De Castellbisbal/ES,Castellbisbal
10806,Adrià Valls I Sellés,39798.94,3316.58,True,Alcalde Del Ayuntamiento De Castellbell I El Vilar,male,Local,Alcalde,sxcv-am,Ayuntamiento De Castellbell i el Vilar/ES,Castellbell I El Vilar
10807,Manuel Reyes Lopez,91688.98,6907.65,True,Alcalde Del Ayuntamiento De Castelldefels,male,Local,Alcalde,partido-popular,Ayuntamiento De Castelldefels/ES,Castelldefels
10808,David Canyadó Doménech,19909.09,1659.09,True,Alcalde Del Ayuntamiento De Castellnou De Bages,male,Local,Alcalde,cesm,Ayuntamiento De Castellnou de Bages/ES,Castellnou De Bages
10809,Antonio Massot Mesquida,5207.92,433.99,True,Alcalde Del Ayuntamiento De Castellterçol,male,Local,Alcalde,cep,Ayuntamiento De Castellterçol/ES,Castellterçol
10810,Urbici Malagarriga Suades,4231.79,352.65,True,Alcalde Del Ayuntamiento De Cercs,male,Local,Alcalde,som-cercs,Ayuntamiento De Cercs/ES,Cercs
10811,Gemma Rodríguez Quiñonero,36000.01,3000.0,True,Alcaldesa Del Ayuntamiento De Collbató,female,Local,Alcalde,sdec-cp,Ayuntamiento De Collbató/ES,Collbató
10812,Rosa Boladeras Serraviñals,44011.99,3667.67,True,Alcaldesa Del Ayuntamiento De Corbera De Llobregat,female,Local,Alcalde,fc-psc-cp,Ayuntamiento De Corbera de Llobregat/ES,Corbera De Llobregat
10813,David Blazquez Baos,37989.0,3165.75,True,Alcalde Del Ayuntamiento De Torrejón De La Calzada,male,Local,Alcalde,glitc,Ayuntamiento De Torrejón de la Calzada/ES,Torrejón De La Calzada
10814,Guillermo Montagut Marques,29385.54,2448.8,True,Alcalde Del Ayuntamiento De Matadepera,male,Local,Alcalde,som-hi-matadepera,Ayuntamiento De Matadepera/ES,Matadepera
10815,Enric Maria Rovira I Vila,829.55,69.13,True,Alcalde Del Ayuntamiento De L'Estany,male,Local,Alcalde,axe-erc-am,Ayuntamiento De L'Estany/ES,Estany  L'
10816,Montserrat Rueda Miralles,36400.71,3033.39,True,Alcaldesa Del Ayuntamiento De Sentmenat,female,Local,Alcalde,psoe,Ayuntamiento De Sentmenat/ES,Sentmenat
10817,Miquel Serra Malats,17125.04,1427.09,True,Alcalde Del Ayuntamiento De Folgueroles,male,Local,Alcalde,cm,Ayuntamiento De Folgueroles/ES,Folgueroles
10818,Núria Casanovas I Antonell,9299.04,0.0,True,Alcaldesa Del Ayuntamiento De Gaià,female,Local,Alcalde,erc,Ayuntamiento De Gaià/ES,Gaià
10819,Juan Antonio Corchado Ponce,54016.57,4501.38,True,Alcalde Del Ayuntamiento De Les Franqueses Del Vallès,male,Local,Alcalde,psoe,Ayuntamiento De Les Franqueses del Vallès/ES,Les Franqueses Del Vallès
10820,Gilberto Villoria Palacios,65428.08,4673.43,True,Concejal Delegado de Urbanismo,male,Local,Concejal,foro-asturias,Ayuntamiento De Gijón/ES,Gijón
10821,María Mitre Aranda,65428.08,4673.43,True,Concejala Delegada de Infraestructuras Urbanas y Rurales,female,Local,Concejal,foro-asturias,Ayuntamiento De Gijón/ES,Gijón
10822,Guzmán Pendás Molina,65428.08,4673.43,True,"Concejalía Delegada de Participación, Atención a la Ciudadanía, Mercados y Consumo",male,Local,Concejal,partido-popular,Ayuntamiento De Gijón/ES,Gijón
10823,Nuria Bravo Bretones,58885.27,4206.09,True,Concejala Delegada de Seguridad Ciudadana y Emergencias,female,Local,Concejal,foro-asturias,Ayuntamiento De Gijón/ES,Gijón
10824,José Rodrigo Pintueles Espina,65428.08,4673.43,True,Concejal Delegado de Medio Ambiente y Sostenibilidad,male,Local,Concejal,partido-popular,Ayuntamiento De Gijón/ES,Gijón
10825,José Jorge Pañeda Fernández,49071.06,3505.08,True,Concejal Delegado de Deportes,male,Local,Concejal,partido-popular,Ayuntamiento De Gijón/ES,Gijón
10826,Luis Manuel Flórez García,0.0,0.0,True,Concejal,male,Local,Concejal,psoe,Ayuntamiento De Gijón/ES,Gijón
10827,Constantino Vaquero Pastor,49071.06,3505.08,True,Concejal,female,Local,Concejal,psoe,Ayuntamiento De Gijón/ES,Gijón
10828,Eva Suárez Vicent,63769.68,5113.76,True,Directora General de Atención Primaria,female,Autonómico,Altos cargos,sin-partido,Generalitat Valenciana,Generalitat Valenciana
10829,Maria Jesús Arilla Morell,63769.68,5113.76,True,Directora General de Atención Hospitalaria,female,Autonómico,Altos cargos,sin-partido,Generalitat Valenciana,Generalitat Valenciana
10830,Ruth Usó Talamantes,63769.68,5113.76,True,Directora General de Salud Pública,female,Autonómico,Altos cargos,sin-partido,Generalitat Valenciana,Generalitat Valenciana
10831,Elena Gras Colomer,63769.68,5113.76,True,Directora General de Farmacia,female,Autonómico,Altos cargos,sin-partido,Generalitat Valenciana,Generalitat Valenciana
10832,Bernardo Valdivieso Martínez,66296.28,5524.69,True,"Secretario Autonómico de Planificación, Información y Transformación Digital",male,Autonómico,Altos cargos,sin-partido,Generalitat Valenciana,Generalitat Valenciana
10833,Juan Manuel Beltrán Garrido,63769.68,5113.76,True,"Director General de Información Sanitaria, Calidad y Evaluación",male,Autonómico,Altos cargos,sin-partido,Generalitat Valenciana,Generalitat Valenciana
10834,Alida Consuelo Mas Taberner,65715.88,5278.12,True,"Subsecretaria de la Conselleria de Educación, Universidades y Empleo",female,Autonómico,Altos cargos,sin-partido,Generalitat Valenciana,Generalitat Valenciana
10835,Rafael Valcárcel Sánchez,63769.68,5113.76,True,Director General de Infraestructuras Educativas,male,Autonómico,Altos cargos,sin-partido,Generalitat Valenciana,Generalitat Valenciana
10836,Daniel Mcevoy Bravo,66296.28,5524.69,True,Secretario Autonómico de Educación,male,Autonómico,Altos cargos,sin-partido,Generalitat Valenciana,Generalitat Valenciana
10837,Sonia Amelia Sancho Vicente,63769.68,5113.76,True,Directora General de Personal Docente,female,Autonómico,Altos cargos,sin-partido,Generalitat Valenciana,Generalitat Valenciana
10838,María Del Rosario Escrig Llinares,63769.68,5113.76,True,Directora General de Innovación e Inclusión Educativa,female,Autonómico,Altos cargos,sin-partido,Generalitat Valenciana,Generalitat Valenciana
